id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
11090441,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
11092496,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,5,32
11116583,eyes-clear,ears-gill,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
11034280,eyes-clear,ears-inkling,mouth-piranha,horn-pocky,back-balloon,tail-koi,Aquatic,6,55
11142118,eyes-bookworm,ears-zen,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,2,32
11155602,eyes-gero,ears-earwing,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,2,34
8999397,eyes-papi,ears-lotus,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,5,31
11045991,eyes-blossom,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
11267861,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,6,61
10556530,eyes-papi,ears-hollow,mouth-herbivore,horn-cactus,back-pumpkin,tail-cattail,Plant,2,31
11133589,eyes-little-owl,ears-peace-maker,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,2,49
11204985,eyes-tricky,ears-inkling,mouth-catfish,horn-bumpy,back-bone-sail,tail-nimo,Aquatic,3,51
6694725,eyes-papi,ears-lotus,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,0,31
11096411,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-wing-horn,back-bone-sail,tail-grass-snake,Dusk,3,51
11217296,eyes-sleepless,ears-gill,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,0,48
10578644,eyes-papi,ears-owl,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,34
11054496,eyes-clear,ears-nimo,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,4,57
11280678,eyes-chubby,ears-sakura,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,2,32
3029396,eyes-blossom,ears-hollow,mouth-serious,horn-cactus,back-shiitake,tail-carrot,Plant,3,31
11097763,eyes-papi,ears-hollow,mouth-zigzag,horn-cactus,back-bidens,tail-cattail,Plant,3,31
11119605,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,3,57
11091021,eyes-telescope,ears-pink-cheek,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
11210391,eyes-little-owl,ears-seaslug,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
11224856,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
9212648,eyes-mavis,ears-tiny-fan,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,5,61
11075003,eyes-robin,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,3,51
11091330,eyes-confused,ears-lotus,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,2,31
9625954,eyes-tricky,ears-small-frill,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,3,33
10179809,eyes-clear,ears-bubblemaker,mouth-lam,horn-pocky,back-balloon,tail-koi,Aquatic,4,55
10313649,eyes-sleepless,ears-peace-maker,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,4,37
10281238,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
10944764,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,7,32
11269268,eyes-tricky,ears-friezard,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,5,33
9272430,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,7,59
11132991,eyes-gero,ears-inkling,mouth-catfish,horn-caterpillars,back-sponge,tail-nimo,Aquatic,3,54
11140760,eyes-scar,ears-friezard,mouth-goda,horn-caterpillars,back-scarab,tail-cattail,Plant,4,34
171462,eyes-chubby,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-rice,Beast,5,41
10719075,eyes-papi,ears-clover,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,4,31
11240935,eyes-clear,ears-inkling,mouth-piranha,horn-kestrel,back-blue-moon,tail-shrimp,Aquatic,2,57
11034611,eyes-telescope,ears-gill,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
11212852,eyes-sleepless,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
11228302,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
10387077,eyes-gero,ears-bubblemaker,mouth-goda,horn-anemone,back-anemone,tail-nimo,Aquatic,0,55
11015870,eyes-gero,ears-inkling,mouth-goda,horn-anemone,back-anemone,tail-nimo,Aquatic,0,55
11076982,eyes-mavis,ears-owl,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,2,57
10318625,eyes-gero,ears-sakura,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,2,34
11053930,eyes-gero,ears-rosa,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,3,34
11188031,eyes-mavis,ears-inkling,mouth-piranha,horn-pocky,back-balloon,tail-koi,Aquatic,3,55
8439787,eyes-sleepless,ears-owl,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
8824789,eyes-gero,ears-lotus,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,3,41
9298064,eyes-confused,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
7349235,eyes-clear,ears-tiny-fan,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,5,51
10083597,eyes-topaz,ears-owl,mouth-cute-bunny,horn-antenna,back-buzz-buzz,tail-fish-snack,Bug,0,35
10122438,eyes-clear,ears-pogona,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Dusk,0,44
9850232,eyes-lucas,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,3,57
11218667,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,5,31
11268600,eyes-gecko,ears-nimo,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,2,44
9538601,eyes-mavis,ears-gill,mouth-axie-kiss,horn-dual-blade,back-risky-beast,tail-hare,Mech,0,49
9824699,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,0,57
10882869,eyes-clear,ears-bubblemaker,mouth-lam,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,5,57
10154635,eyes-telescope,ears-nimo,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
10897868,eyes-telescope,ears-inkling,mouth-peace-maker,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
11209628,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
11184249,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,2,57
11223026,eyes-cucumber-slice,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,4,40
11244318,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,4,31
11267452,eyes-papi,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,5,42
11270976,eyes-tricky,ears-pogona,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,4,40
11280512,eyes-gecko,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,43
11126799,eyes-clear,ears-nimo,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,3,54
11190250,eyes-little-owl,ears-owl,mouth-razor-bite,horn-bumpy,back-sandal,tail-nimo,Dusk,4,50
11251788,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,42
11260176,eyes-little-owl,ears-gill,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-nimo,Dusk,5,50
11285781,eyes-cucumber-slice,ears-hollow,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
11287374,eyes-scar,ears-sakura,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,3,42
10343301,eyes-papi,ears-lotus,mouth-serious,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,3,31
11206369,eyes-clear,ears-curly,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
11253810,eyes-mavis,ears-gill,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,4,48
9525305,eyes-blossom,ears-hollow,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,2,31
10863045,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
10869931,eyes-little-owl,ears-lotus,mouth-zigzag,horn-beech,back-scarab,tail-cattail,Plant,3,34
9834305,eyes-lucas,ears-bubblemaker,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
9987663,eyes-gecko,ears-curved-spine,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,41
11097593,eyes-papi,ears-clover,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
11273641,eyes-clear,ears-gill,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,2,37
11275614,eyes-clear,ears-bubblemaker,mouth-piranha,horn-pocky,back-balloon,tail-koi,Aquatic,2,55
11277312,eyes-telescope,ears-seaslug,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,3,37
9412970,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,5,59
11137505,eyes-cucumber-slice,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,0,31
11262125,eyes-little-peas,ears-friezard,mouth-mosquito,horn-parasite,back-snail-shell,tail-cottontail,Bug,0,34
9806400,eyes-clear,ears-bubblemaker,mouth-lam,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,3,57
11024194,eyes-papi,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,3,31
11024986,eyes-clear,ears-peace-maker,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,0,52
10870337,eyes-papi,ears-risky-bird,mouth-pincer,horn-parasite,back-pumpkin,tail-yam,Plant,2,34
11014918,eyes-confused,ears-owl,mouth-tiny-turtle,horn-wing-horn,back-bone-sail,tail-grass-snake,Dusk,3,48
11062430,eyes-clear,ears-seaslug,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,3,48
10154293,eyes-clear,ears-nimo,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,6,57
10889230,eyes-robin,ears-inkling,mouth-goda,horn-dual-blade,back-risky-beast,tail-cottontail,Mech,4,49
10889256,eyes-papi,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,6,41
10150524,eyes-papi,ears-rosa,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
11071702,eyes-confused,ears-leafy,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,5,32
11180932,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
11183556,eyes-cucumber-slice,ears-lotus,mouth-herbivore,horn-beech,back-sandal,tail-cattail,Plant,4,31
11210329,eyes-lucas,ears-bubblemaker,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
11223960,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
3932928,eyes-blossom,ears-rosa,mouth-serious,horn-cactus,back-shiitake,tail-carrot,Plant,4,31
10763612,eyes-papi,ears-lotus,mouth-herbivore,horn-cactus,back-bidens,tail-cattail,Plant,0,31
10772932,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-dual-blade,back-blue-moon,tail-shrimp,Aquatic,4,55
11105662,eyes-bookworm,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
11185195,eyes-confused,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
11215050,eyes-clear,ears-gill,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,0,53
10457886,eyes-topaz,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,1,32
11041628,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,5,57
11253976,eyes-blossom,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
8466874,eyes-blossom,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
10402600,eyes-blossom,ears-hollow,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,2,38
10412992,eyes-telescope,ears-seaslug,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
10402007,eyes-confused,ears-gill,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,3,34
11013800,eyes-little-owl,ears-gill,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,0,49
11035694,eyes-gero,ears-bubblemaker,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,0,57
11110264,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,2,31
11114089,eyes-telescope,ears-pink-cheek,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,4,51
11199533,eyes-lucas,ears-bubblemaker,mouth-lam,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,2,57
8974410,eyes-clear,ears-peace-maker,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,0,51
10428967,eyes-zeal,ears-inkling,mouth-cute-bunny,horn-antenna,back-scarab,tail-fish-snack,Bug,4,35
10737367,eyes-cucumber-slice,ears-lotus,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Dusk,4,40
6640413,eyes-telescope,ears-bubblemaker,mouth-lam,horn-oranda,back-garish-worm,tail-shrimp,Aquatic,5,54
9028234,eyes-confused,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,31
11241532,eyes-clear,ears-owl,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10854638,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,31
10986285,eyes-clear,ears-small-frill,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,0,46
11069406,eyes-telescope,ears-early-bird,mouth-tiny-turtle,horn-wing-horn,back-bone-sail,tail-grass-snake,Dusk,5,51
10334081,eyes-cucumber-slice,ears-pogona,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,0,43
10696691,eyes-papi,ears-rosa,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
10906996,eyes-telescope,ears-pink-cheek,mouth-tiny-turtle,horn-wing-horn,back-scarab,tail-grass-snake,Dusk,3,50
1700823,eyes-chubby,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-cottontail,Beast,1,41
9526552,eyes-confused,ears-hollow,mouth-serious,horn-rose-bud,back-pumpkin,tail-cattail,Plant,3,31
11286066,eyes-clear,ears-bubblemaker,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,2,57
11132837,eyes-gecko,ears-rosa,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,5,41
11265002,eyes-sleepless,ears-nimo,mouth-piranha,horn-arco,back-blue-moon,tail-nimo,Aquatic,0,55
11283429,eyes-confused,ears-sidebarb,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,33
9731419,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,2,59
11037812,eyes-cucumber-slice,ears-hollow,mouth-herbivore,horn-cactus,back-sandal,tail-cattail,Plant,0,31
11143656,eyes-telescope,ears-inkling,mouth-razor-bite,horn-arco,back-risky-beast,tail-nimo,Aquatic,0,51
9751349,eyes-neo,ears-swirl,mouth-kotaro,horn-parasite,back-scarab,tail-fish-snack,Bug,0,33
10847529,eyes-robin,ears-bubblemaker,mouth-risky-fish,horn-pocky,back-balloon,tail-koi,Aquatic,0,55
10857412,eyes-scar,ears-hollow,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,0,32
10509809,eyes-neo,ears-rosa,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,2,31
10919888,eyes-gero,ears-bubblemaker,mouth-lam,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,2,57
10943422,eyes-mavis,ears-curly,mouth-goda,horn-arco,back-hero,tail-hare,Mech,2,49
9802757,eyes-clear,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
10649193,eyes-papi,ears-sakura,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,31
11184596,eyes-little-owl,ears-zen,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,0,46
4131046,eyes-tricky,ears-bubblemaker,mouth-piranha,horn-unko,back-goldfish,tail-shrimp,Aquatic,0,53
6783245,eyes-confused,ears-hollow,mouth-serious,horn-rose-bud,back-pumpkin,tail-grass-snake,Plant,2,32
7541918,eyes-papi,ears-lotus,mouth-piranha,horn-cactus,back-pumpkin,tail-yam,Plant,0,34
10501263,eyes-topaz,ears-tiny-fan,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,3,35
11019734,eyes-scar,ears-lotus,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,3,32
11042783,eyes-sleepless,ears-nimo,mouth-risky-fish,horn-pocky,back-balloon,tail-koi,Aquatic,5,55
10129384,eyes-confused,ears-hollow,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,5,32
10333139,eyes-papi,ears-leafy,mouth-zigzag,horn-beech,back-sandal,tail-cattail,Plant,4,31
10736947,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
52683,eyes-lucas,ears-owl,mouth-goda,horn-rose-bud,back-bidens,tail-rice,Plant,3,39
11240956,eyes-clear,ears-inkling,mouth-piranha,horn-kestrel,back-blue-moon,tail-shrimp,Aquatic,2,57
11255660,eyes-lucas,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,2,43
11048156,eyes-robin,ears-pink-cheek,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
11182658,eyes-scar,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,4,41
11279198,eyes-confused,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,3,32
9601693,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
11060278,eyes-mavis,ears-pink-cheek,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,6,48
11181824,eyes-papi,ears-clover,mouth-zigzag,horn-leaf-bug,back-bone-sail,tail-cattail,Plant,3,32
11203774,eyes-tricky,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
11204400,eyes-confused,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
11226245,eyes-telescope,ears-seaslug,mouth-lam,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
9500522,eyes-robin,ears-inkling,mouth-nut-cracker,horn-eggshell,back-pigeon-post,tail-shrimp,Bird,0,59
11262630,eyes-cucumber-slice,ears-sidebarb,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,33
11288890,eyes-papi,ears-sakura,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,1,31
2687430,eyes-papi,ears-clover,mouth-serious,horn-cactus,back-pumpkin,tail-cattail,Plant,4,31
9298105,eyes-telescope,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,5,51
10406488,eyes-mavis,ears-gill,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-granmas-fan,Bird,4,59
6097505,eyes-confused,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,31
7648008,eyes-tricky,ears-bubblemaker,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,4,46
7824064,eyes-mavis,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,5,50
9909436,eyes-papi,ears-lotus,mouth-zigzag,horn-kestrel,back-bidens,tail-gravel-ant,Plant,2,34
11186212,eyes-papi,ears-lotus,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,3,31
11214064,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,2,57
10488189,eyes-confused,ears-clover,mouth-zigzag,horn-beech,back-sandal,tail-cattail,Plant,4,31
10921048,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
11270408,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,2,31
9037808,eyes-telescope,ears-nimo,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,3,57
10982173,eyes-sleepless,ears-curly,mouth-goda,horn-dual-blade,back-risky-beast,tail-rice,Mech,4,49
11033229,eyes-papi,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,7,39
7423797,eyes-gero,ears-inkling,mouth-risky-fish,horn-dual-blade,back-timber,tail-nimo,Aquatic,0,53
11038120,eyes-sleepless,ears-inkling,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,5,57
11255993,eyes-telescope,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
7283089,eyes-papi,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
9807185,eyes-little-owl,ears-owl,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
11282715,eyes-sleepless,ears-peace-maker,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,1,48
11087591,eyes-confused,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,2,31
11093526,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
11201799,eyes-gero,ears-nimo,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,3,49
11148952,eyes-blossom,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,2,31
11154898,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,2,59
11207543,eyes-clear,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10854380,eyes-little-owl,ears-gill,mouth-goda,horn-arco,back-hero,tail-hare,Mech,3,49
10952829,eyes-clear,ears-seaslug,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,5,57
10959604,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,4,31
10901132,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
11150117,eyes-gecko,ears-early-bird,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,44
11203996,eyes-little-owl,ears-bubblemaker,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,4,54
4486922,eyes-clear,ears-bubblemaker,mouth-toothless-bite,horn-shoal-star,back-garish-worm,tail-koi,Aquatic,4,52
6754984,eyes-bookworm,ears-leafy,mouth-mosquito,horn-beech,back-bidens,tail-gravel-ant,Plant,3,31
10777371,eyes-mavis,ears-clover,mouth-cute-bunny,horn-beech,back-sandal,tail-cattail,Plant,4,34
11182136,eyes-bookworm,ears-hollow,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
11237867,eyes-scar,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,0,41
11258153,eyes-telescope,ears-owl,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10749694,eyes-clear,ears-owl,mouth-piranha,horn-babylonia,back-blue-moon,tail-shrimp,Aquatic,4,57
10986438,eyes-blossom,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,1,31
11027392,eyes-gero,ears-curly,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,3,48
10608702,eyes-robin,ears-pink-cheek,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,3,57
11141539,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
11267927,eyes-papi,ears-lotus,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
10006050,eyes-telescope,ears-tassels,mouth-lam,horn-pliers,back-blue-moon,tail-nimo,Aquatic,3,51
11161483,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-risky-beast,tail-cattail,Plant,2,33
11187760,eyes-papi,ears-beetle-spike,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
9906329,eyes-clear,ears-nimo,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,4,50
9978044,eyes-papi,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
11176183,eyes-clear,ears-lotus,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,2,45
10334443,eyes-papi,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,2,31
10792574,eyes-mavis,ears-tiny-fan,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,0,57
10825216,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,3,31
11100104,eyes-gero,ears-inkling,mouth-goda,horn-arco,back-blue-moon,tail-nimo,Aquatic,4,53
11140697,eyes-scar,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,33
11254928,eyes-mavis,ears-nimo,mouth-piranha,horn-eggshell,back-balloon,tail-koi,Aquatic,4,57
10898936,eyes-little-owl,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10929901,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,7,32
10963310,eyes-robin,ears-bubblemaker,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,5,57
8098492,eyes-tricky,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,32
